grid_point, analysis_value, analysis_increment
[6, 21],5597.926242960283,27.15916047215069
[7, 0],5197.3246136338785,-29.801028565774686
[7, 1],5209.502842984169,-29.724491869968915
[7, 2],5230.678469170958,-24.826523419610567
[7, 3],5264.0805767456095,-18.80507058619878
[7, 4],5308.122404231808,-11.329139373940052
[7, 5],5352.659826295859,-0.7149257378969196
[7, 6],5379.0221785002095,-1.3318860752578985
[7, 7],5397.861672808482,-4.075787576283801
[7, 8],5406.924490976405,-9.17417559423302
[7, 9],5414.503748188245,-9.035204309418987
[7, 10],5419.4150057875995,-8.199449446105064
[7, 11],5422.765272055834,-7.259572321525411
[7, 12],5426.5958481253865,-4.513590031109743
[7, 13],5428.390645092743,-3.6080521967123786
[7, 14],5427.36572044069,-7.52100104550027
[7, 15],5433.114066453469,-10.026022773429759
[7, 16],5427.139505639491,-33.60802212853923
[7, 17],5446.045066894914,-40.62057882690806
[7, 18],5495.356826631423,-17.842448571922432
[7, 19],5566.021646522199,31.509354168400023
[7, 20],5580.860046642605,31.58625451719854
[7, 21],5587.874787549333,29.251417510933607
[8, 0],5196.60187776096,-30.18962161793479
[8, 1],5211.747434978589,-29.55586221480189
[8, 2],5240.687356020996,-23.043693881915715
[8, 3],5276.905568930352,-19.96327697650395
[8, 4],5316.279015533345,-17.078174448656682
[8, 5],5361.202897508909,-3.4990714157902403
[8, 6],5389.914697122958,-2.909728686368908
[8, 7],5407.766056602484,-9.808069905768207
[8, 8],5423.059072618877,-10.529370161967563
[8, 9],5431.5589265315975,-10.424103639210443
[8, 10],5436.800370148859,-9.515035219080346
[8, 11],5440.535250309254,-6.9537885989175265
[8, 12],5440.3438261334,-5.403563900562403
[8, 13],5438.540627533225,-4.521403161474154
[8, 14],5429.160297041045,-12.81743463902967
[8, 15],5430.163040721934,-15.18270208618651
[8, 16],5427.313349038251,-30.17748287059112
[8, 17],5427.826402713073,-52.019741744559724
[8, 18],5496.568025626521,-8.773328952435804
[8, 19],5557.773717475838,31.351799879792452
[8, 20],5572.545026931739,31.428256521747244
[8, 21],5580.132709456064,29.105043940187898
[9, 0],5208.72863242479,-21.689543671418505
[9, 1],5229.615977568711,-16.988399432898404
[9, 2],5264.431339255121,-8.932811156837488
[9, 3],5301.1832901442285,-8.786567849301719
[9, 4],5337.239566723808,-8.10347730324429
[9, 5],5368.810603763411,-5.946581473773222
[9, 6],5395.182978881151,-9.887663457931922
[9, 7],5424.0669162288705,-10.92247689153919
[9, 8],5445.889317348506,-8.541194670538971
[9, 9],5455.562622921289,-8.123143426468232
[9, 10],5453.77336792334,-13.312871136609829
[9, 11],5455.903013505182,-10.128330702348649
[9, 12],5452.396300110757,-9.073701515964785
[9, 13],5434.982169016104,-20.907633886243275
[9, 14],5425.05159335947,-26.67616910576635
[9, 15],5427.322698420297,-23.64055801646009
[9, 16],5415.712373004115,-41.52939106230133
[9, 17],5417.7873269728,-56.280052564458856
[9, 18],5454.183268485024,-42.94101467132168
[9, 19],5523.505912376799,5.353238054912254
[9, 20],5539.515688045747,5.694356330745904
[9, 21],5551.524963499331,5.574147449796328
[10, 0],5213.773080087668,-20.808650383257373
[10, 1],5234.610227431279,-15.993495976646955
[10, 2],5266.754213815911,-9.98663694253537
[10, 3],5304.150893022604,-9.769344015967363
[10, 4],5342.975965696506,-8.954145540073114
[10, 5],5377.576829942858,-7.70237675813587
[10, 6],5411.457055473702,-9.376150181209596
[10, 7],5445.566577257223,-10.29207384356414
[10, 8],5472.996392612484,-4.312129280786394
[10, 9],5481.919245629435,-3.761416104687669
[10, 10],5474.171985904166,-12.743066018748323
[10, 11],5470.338639379482,-13.261278548847258
[10, 12],5464.495676169707,-12.749287678696419
[10, 13],5436.15127104477,-34.06169753327595
[10, 14],5429.42467639576,-35.1444593743754
[10, 15],5428.039247715641,-33.499486256276214
[10, 16],5410.0249940154345,-53.50613385096585
[10, 17],5408.043806085901,-66.55626246627344
[10, 18],5451.981148692291,-42.07157962713791
[10, 19],5490.118093847713,-25.0492280542112
[10, 20],5524.3712806447675,-9.113638390858796
[10, 21],5542.56637326656,-8.090844542250125
[11, 0],5219.216480247549,-18.262990927870305
[11, 1],5239.6567220155275,-13.697967576677001
[11, 2],5268.76772749756,-10.335040130438756
[11, 3],5308.822306831007,-10.057865498612955
[11, 4],5354.895941751767,-9.164137849717008
[11, 5],5398.623551781528,-6.678499264846323
[11, 6],5434.562811048425,-10.73567319047288
[11, 7],5477.50775214365,-2.69986059780058
[11, 8],5501.683408070869,1.8812742015288677
[11, 9],5509.289219293457,3.01492927219806
[11, 10],5500.859359637638,-5.174240661655858
[11, 11],5488.91459317791,-13.205749369919431
[11, 12],5483.295706027832,-12.695945260709777
[11, 13],5472.090972693927,-17.34337073655388
[11, 14],5456.11798809583,-27.993259804922673
[11, 15],5448.306915029718,-32.569760194643095
[11, 16],5399.338951649332,-81.75297336911899
[11, 17],5407.0194395221815,-81.41728522591802
[11, 18],5467.411974411144,-37.996244736108565
[11, 19],5496.045305591793,-32.3346249428223
[11, 20],5523.532230155412,-28.689507153249906
[11, 21],5553.4661364097665,-23.305855067599623
[12, 0],5222.157109991543,-14.623125989871369
[12, 1],5245.530671887397,-10.616468841138158
[12, 2],5278.125772178183,-9.899481283355271
[12, 3],5327.586105474592,-9.587108671695205
[12, 4],5385.878831018175,-5.207484085673968
[12, 5],5430.597263739941,-5.326390978408199
[12, 6],5464.96386204879,-8.239448502253254
[12, 7],5495.575685285577,-7.288430465556303
[12, 8],5524.182276693353,4.025922129068022
[12, 9],5532.193083196422,5.325520330818108
[12, 10],5534.26199112939,6.271663300070941
[12, 11],5523.976760249565,-2.395681339755356
[12, 12],5516.047941599168,-6.994788230749691
[12, 13],5508.161611885239,-10.75493189514691
[12, 14],5502.403924233332,-12.832283173783253
[12, 15],5479.02674818587,-33.81334524608701
[12, 16],5443.0929257935395,-69.56143161703858
[12, 17],5429.363507314545,-88.7461459756496
[12, 18],5458.770322437638,-75.37083248848103
[12, 19],5514.436976057648,-45.63923877340858
[12, 20],5553.365010535798,-36.05929866292172
[12, 21],5620.74601825621,2.537737074870165
[13, 0],5165.38526551383,-63.59974976783633
[13, 1],5206.786486736142,-52.31885792604862
[13, 2],5299.980120272791,-7.824073733656405
[13, 3],5363.943562905608,-6.589323741613953
[13, 4],5424.696750219916,-0.23184874497837882
[13, 5],5458.942477669682,-4.152786372606897
[13, 6],5485.125676263337,-8.388690176907403
[13, 7],5507.73634255761,-12.01901291462309
[13, 8],5533.749774937366,-4.935022675200344
[13, 9],5558.955471999239,9.20792358565268
[13, 10],5564.886496738941,9.001960150673767
[13, 11],5556.956270782517,-2.3709061257386566
[13, 12],5552.02327780736,-8.456999815377458
[13, 13],5556.179727490427,-3.3649126333193635
[13, 14],5555.369426115612,-2.1779134535991034
[13, 15],5531.241948427018,-24.45421787318446
[13, 16],5494.841024037556,-60.50208359143926
[13, 17],5472.52220694923,-87.31693509424895
[13, 18],5500.857723841929,-73.96702561019447
[13, 19],5559.193843238327,-42.17120013785916
[13, 20],5634.552956089574,2.613606998545947
[13, 21],5662.660563672599,2.657690008491045
[14, 0],5136.018220187566,-84.78519192901786
[14, 1],5191.627519954951,-72.24198591986988
[14, 2],5326.703543735864,-6.097558217119513
[14, 3],5397.624290333136,-4.976219571683032
[14, 4],5449.08178592245,0.46965355197335157
[14, 5],5475.27987076518,-3.4859651956621747
[14, 6],5498.498466325724,-7.8178239166263666
[14, 7],5522.499103917805,-11.584219033716181
[14, 8],5555.127342271967,-2.797663811921666
[14, 9],5585.694625227018,10.22497398354426
[14, 10],5591.116054011662,3.2921390191122555
[14, 11],5591.529477938496,-4.624752947206616
[14, 12],5599.007757767195,-1.7836860491861444
[14, 13],5630.950274207662,28.519445566861577
[14, 14],5629.990377076108,27.658829295878604
[14, 15],5584.528835493411,-17.39633253897955
[14, 16],5569.902269139681,-33.03236424997522
[14, 17],5576.366405793743,-31.757754874995953
[14, 18],5582.565980346057,-39.38492014469375
[14, 19],5617.802230891166,-28.441445916245357
[14, 20],5677.064108957276,2.5138734014035435
[14, 21],5702.588877974149,2.559513022995816
[15, 0],5121.186580048378,-105.6551522932159
[15, 1],5196.522299126399,-80.72860001451227
[15, 2],5296.183662232312,-56.368686651036114
[15, 3],5415.286982356674,-3.988693296017118
[15, 4],5455.931642968682,-3.618416084332239
[15, 5],5486.349046175983,-2.561901274133561
[15, 6],5513.444405321642,-6.655246845670263
[15, 7],5542.348138142939,-10.266063535409558
[15, 8],5580.708009700377,0.0225707206500374
[15, 9],5600.951787918537,-1.2364683284131388
[15, 10],5628.377118838246,10.517370943200149
[15, 11],5624.4181566774905,-4.019601040593443
[15, 12],5639.341584832217,4.263712842029236
[15, 13],5668.837380600946,29.250216619020648
[15, 14],5671.596474401298,28.367285836173323
[15, 15],5614.078399832698,-32.62695384329436
[15, 16],5617.178395837176,-33.953041052560366
[15, 17],5633.109484806154,-25.279765963656246
[15, 18],5654.255626681342,-17.141451796066576
[15, 19],5683.980435193184,-8.14311887535041
[15, 20],5718.6493975254725,2.2215339811718877
[15, 21],5740.62297951872,2.265186661896223
[16, 0],5161.806839941191,-84.6058754959131
[16, 1],5233.278923386672,-66.38793234770947
[16, 2],5317.677364247592,-50.57418398498248
[16, 3],5421.490487855072,-5.142737556178872
[16, 4],5462.052953901385,-4.776164985813921
[16, 5],5499.1404296747,-4.05351384788446
[16, 6],5537.552630771857,-5.160276508721836
[16, 7],5553.700346638836,-24.82283647143049
[16, 8],5586.554328344637,-19.259510216168565
[16, 9],5611.328534393655,-15.053834764906242
[16, 10],5650.468565854741,8.420229522314912
[16, 11],5662.999650101275,9.428731264731141
[16, 12],5672.35302477618,9.686485315450227
[16, 13],5688.576889002808,17.142900650471347
[16, 14],5694.331103529793,14.05646082253952
[16, 15],5676.796980605463,-11.690060471297329
[16, 16],5664.06075198911,-32.23536879930998
[16, 17],5704.366494732064,-0.7119482719954249
[16, 18],5712.1640335066795,-4.7382782608001435
[16, 19],5753.910107156721,20.376707411002826
[16, 20],5809.980399394799,57.15110626152273
[16, 21],5829.865144468351,59.681345190053435
[17, 0],5218.299698573163,-53.32778481201058
[17, 1],5327.383546937002,3.7404818982349752
[17, 2],5382.343641612255,-0.6959372073442864
[17, 3],5430.996292308716,-4.96804340973722
[17, 4],5475.475895252872,-5.594562656882772
[17, 5],5511.736818694688,-16.069675308282967
[17, 6],5545.485604051233,-27.582550303287462
[17, 7],5575.5866041178615,-30.56819336024273
[17, 8],5596.995167740452,-31.41884375395057
[17, 9],5625.95762841886,-19.861612373593744
[17, 10],5670.728422884631,10.119634503800626
[17, 11],5684.629831446682,11.202130651414336
[17, 12],5695.333751072773,9.288091935428383
[17, 13],5707.465198648773,7.753966174659581
[17, 14],5727.0329812214895,13.989344663690645
[17, 15],5747.4558665691,23.126219663013217
[17, 16],5756.305311980334,22.500870750181093
[17, 17],5765.7524027900445,22.9504396270313
[17, 18],5775.74682232053,22.912123739120034
[17, 19],5792.875590049182,27.65843019705335
[17, 20],5835.079066798408,55.86576991405309
[17, 21],5850.245133394678,58.33948742564553
[18, 0],5278.190610389589,-18.500133855486638
[18, 1],5350.78211097128,5.712154537608512
[18, 2],5400.493929732546,1.1650906987124472
[18, 3],5450.935610439753,-3.336309931438336
[18, 4],5494.795655265865,-12.868780126718775
[18, 5],5540.319221812602,-19.178555112260256
[18, 6],5569.057891625488,-32.369065234921436
[18, 7],5597.525275346691,-30.986702007965505
[18, 8],5629.072999745325,-17.595805280197055
[18, 9],5644.162804035482,-17.791261699157076
[18, 10],5683.401687432624,7.017548290052218
[18, 11],5697.762151345344,6.838468072083742
[18, 12],5713.302178204972,6.12457363894373
[18, 13],5731.935942854017,7.271943997388917
[18, 14],5752.768859423427,12.58086043269941
[18, 15],5775.57832334634,23.285412264689512
[18, 16],5784.691168424576,22.655651659375508
[18, 17],5792.046473526076,21.409930929436996
[18, 18],5802.336831631906,23.467213645009906
[18, 19],5815.289252762009,27.874370953582
[18, 20],5840.404345159671,43.9696091616388
[18, 21],5857.643197292984,52.676711127212
[19, 0],5309.049996304626,-12.962435304465544
[19, 1],5375.203298579558,7.226036517599823
[19, 2],5426.4351844419925,2.9123529586668155
[19, 3],5469.166373742365,-16.472996415309353
[19, 4],5524.142731372792,-19.179213853880356
[19, 5],5560.167935755932,-29.681235429193293
[19, 6],5592.795856154957,-30.390145996964748
[19, 7],5622.712933634864,-22.93805487480131
[19, 8],5650.342855278522,-12.07326093489064
[19, 9],5679.118303134769,1.8388796508679661
[19, 10],5701.320689067317,9.276127638881007
[19, 11],5716.863509203706,8.425780393118657
[19, 12],5735.517896581676,7.827092840321711
[19, 13],5756.3557986477745,9.148409098263073
[19, 14],5771.206358322797,8.336866429412112
[19, 15],5796.628106891667,22.190553741182157
[19, 16],5816.935072437576,33.17290225614033
[19, 17],5825.955945257711,34.23636219146556
[19, 18],5828.923557344486,30.56267629526519
[19, 19],5832.954562863376,29.13309917033257
[19, 20],5844.424480935913,35.86953318185442
[19, 21],5852.906926520294,39.73077560745787
[20, 0],5320.075505346633,-30.9578540647326
[20, 1],5371.104791486788,-27.248600527382223
[20, 2],5449.807340280103,-8.499021796546913
[20, 3],5501.854338246752,-21.45033410026008
[20, 4],5551.405929324905,-24.35522249295809
[20, 5],5582.0765993430305,-30.32300184493215
[20, 6],5618.587278168566,-20.233613389227685
[20, 7],5638.905179231584,-20.420213194371172
[20, 8],5670.819921697755,-5.648531919984634
[20, 9],5696.37850676252,4.407219278072262
[20, 10],5717.066915278983,9.48694249026903
[20, 11],5738.816677884109,13.037778522897497
[20, 12],5759.834762452455,12.445717433562095
[20, 13],5778.301098513653,10.333394231162856
[20, 14],5792.667943590344,9.513510669501557
[20, 15],5820.840076044504,26.982383222088174
[20, 16],5837.362497262751,35.012772985033735
[20, 17],5843.167278391163,33.888801417367176
[20, 18],5845.132792946111,30.763520065357625
[20, 19],5846.781355702985,29.243927084142342
[20, 20],5844.818997278399,25.715912994683094
[20, 21],5840.9982349283555,20.919293911817476
[21, 0],5326.377356080746,-53.94502171567456
[21, 1],5373.985112078662,-57.191005104434225
[21, 2],5453.603040612538,-38.1143520053829
[21, 3],5525.667617341568,-25.50468101037859
[21, 4],5570.905249243493,-24.522002482100106
[21, 5],5613.559075398382,-12.072125888255869
[21, 6],5653.7733306128675,4.67941614801839
[21, 7],5664.593801884409,-5.125128249575937
[21, 8],5694.777919805618,6.580965051388375
[21, 9],5711.570775550184,6.71920871992279
[21, 10],5732.802367235148,11.413756283389375
[21, 11],5751.830339633361,11.062422033198345
[21, 12],5775.923439063662,12.141305484151417
[21, 13],5796.296504009478,11.097185021493715
[21, 14],5809.7412436267405,9.301524658726521
[21, 15],5820.08529492482,9.296559916697333
[21, 16],5850.6289965165115,32.02912479614224
[21, 17],5855.494880285072,30.96870882060557
[21, 18],5855.971520164984,27.611684295681698
[21, 19],5857.36258069666,27.27070535272742
[21, 20],5853.8486177447985,23.916334580540934
[21, 21],5847.752105352746,19.401945988676744
[22, 0],5336.306714799575,-68.02707256183567
[22, 1],5405.955452514531,-51.59937063529651
[22, 2],5482.731926279867,-31.560383163568076
[22, 3],5552.977975926561,-12.641227866679401
[22, 4],5584.740236270178,-19.28296882685754
[22, 5],5633.751641751954,2.1177802230176894
[22, 6],5669.25331026104,14.615034022087457
[22, 7],5681.2828389489405,4.692400547813122
[22, 8],5703.327097055527,6.158485527939774
[22, 9],5721.745396186506,6.288586868349739
[22, 10],5738.274422071807,5.428516549165579
[22, 11],5761.115073340662,8.712430055607001
[22, 12],5786.269834390017,10.938621614038311
[22, 13],5804.558969856553,7.481120965485388
[22, 14],5820.996346585403,8.141658873600136
[22, 15],5831.668176727138,8.176195378747252
[22, 16],5848.538425500912,17.23164646811074
[22, 17],5864.601078078327,27.427833334175375
[22, 18],5868.178740211527,27.12963230797868
[22, 19],5867.77465132848,24.827746218795255
[22, 20],5863.729563443803,20.660442194887764
[22, 21],5858.132987054137,16.71677753325912
[23, 0],5366.044961485565,-58.00834961577493
[23, 1],5435.870138654592,-41.42316550729265
[23, 2],5512.8486326449265,-15.783396445358449
[23, 3],5560.473183597751,-12.151580866416225
[23, 4],5606.964580366774,0.18565129842409078
[23, 5],5642.143420406808,9.050944165252076
[23, 6],5675.654550933195,19.25678561550012
[23, 7],5697.3132098754295,17.1613910659471
[23, 8],5721.344902260395,17.923583847212285
[23, 9],5739.936975768171,16.12096557905079
[23, 10],5749.059869704579,7.015218348936287
[23, 11],5771.3435372660115,10.197035887018501
[23, 12],5795.4123384738505,12.46658937396387
[23, 13],5812.234697889481,7.871580721253849
[23, 14],5827.097745051522,6.392831845404544
[23, 15],5847.0030221303405,15.083673778804041
[23, 16],5859.427817888234,19.201063453773713
[23, 17],5864.302881338278,17.363108855650353
[23, 18],5866.4068706196285,14.035901330928027
[23, 19],5875.477242910526,18.948333661488505
[23, 20],5875.789479236304,16.3039204609222
[23, 21],5874.3614657087255,13.102473190533601
[24, 0],5347.217066101914,-94.06855430061478
[24, 1],5481.272853658736,-10.224387586474222
[24, 2],5528.350301703819,-8.719137745546504
[24, 3],5573.2492135666325,-2.15824923587752
[24, 4],5604.370114599451,-2.1515647596161216
[24, 5],5643.011843603587,11.029306552596609
[24, 6],5668.7638696942795,13.082075167328185
[24, 7],5693.460679641292,12.25587166179048
[24, 8],5721.933314942334,14.604231310348041
[24, 9],5745.213145268833,15.16142690536526
[24, 10],5756.9393580337155,7.806106868625648
[24, 11],5784.347807152516,16.678390511611724
[24, 12],5799.659066990803,11.478436844621683
[24, 13],5817.141428149062,8.119117275873577
[24, 14],5831.86603848936,6.007508312936807
[24, 15],5837.591227502766,-0.2642469474922109
[24, 16],5857.3977533177285,10.39533652146747
[24, 17],5868.977927324544,14.203534477178437
[24, 18],5872.576964746474,11.081624288044623
[24, 19],5872.027425003026,5.085664781970081
[24, 20],5874.138278984535,3.1773663752373977
[24, 21],5876.266879170787,2.587631989892543
[25, 0],5402.4846196989865,-53.33355485121683
[25, 1],5499.680935021246,0.2716570696220515
[25, 2],5537.507239413647,-1.776339994707996
[25, 3],5574.038044914954,-0.14238387015666376
[25, 4],5605.6332958112835,1.6496579665699755
[25, 5],5636.305848718703,6.9387544176343
[25, 6],5662.8820870693335,9.225579642024968
[25, 7],5692.788866550092,11.987622370917961
[25, 8],5721.410799212802,11.794278851820309
[25, 9],5748.9144905343355,14.315103858572911
[25, 10],5771.902974481677,17.432041336945076
[25, 11],5791.309245276907,18.79523539793172
[25, 12],5806.820683375704,14.788502788992446
[25, 13],5820.57448994674,7.987365253475218
[25, 14],5829.7901383467915,-0.41982394576825754
[25, 15],5842.245164943505,-1.1496424812457917
[25, 16],5855.296980739781,1.6984170065406943
[25, 17],5867.96650959363,6.064393200318591
[25, 18],5874.5286109328645,6.16558957910911
[25, 19],5877.495331181888,4.601139315676846
[25, 20],5879.846885413452,4.078469845013387
[25, 21],5880.807118078938,3.330980486935914
[26, 0],5435.322793831728,-31.870209596035238
[26, 1],5501.044140218841,-0.34597134281466424
[26, 2],5535.836459592641,0.4924044530971514
[26, 3],5571.127483116242,2.5099446378499124
[26, 4],5603.053147364239,3.971288850669225
[26, 5],5630.8481838556545,5.284492452966333
[26, 6],5658.29710814539,7.425695838075626
[26, 7],5690.408888265073,10.833484689878787
[26, 8],5721.532581410507,10.670032675676339
[26, 9],5752.290492304989,14.354485828157522
[26, 10],5775.814201922563,17.343878588361804
[26, 11],5794.36496160705,18.290023700999882
[26, 12],5810.172138822514,15.10793385931629
[26, 13],5827.123692126989,10.93379769398689
[26, 14],5834.27040271709,-1.1835675465008535
[26, 15],5848.246537035511,-1.8960713674541694
[26, 16],5863.83492561625,3.0324919335371305
[26, 17],5879.096753995588,10.795157791781094
[26, 18],5878.835162233537,5.633609553207862
[26, 19],5881.579610193032,5.429820424276841
[26, 20],5882.649841090055,4.824239667488655
[26, 21],5882.7068762075205,3.9502273806983794
[27, 0],5466.349856047971,-9.231840441058921
[27, 1],5498.940050539248,-0.9254294277761801
[27, 2],5527.0430658841,-0.12460611457936466
[27, 3],5559.673771358727,0.6183691560427178
[27, 4],5595.027992416199,3.3623871992595014
[27, 5],5624.825974812419,4.363177194588388
[27, 6],5652.252909604667,5.414517412843452
[27, 7],5682.863625785539,6.707938658561034
[27, 8],5719.080767599537,9.965830340128377
[27, 9],5751.827559300767,13.259366558984766
[27, 10],5776.408027728584,15.909328138155615
[27, 11],5795.301290812292,16.965541646998645
[27, 12],5811.986725664412,14.185653218662992
[27, 13],5831.580647190931,10.469846577732824
[27, 14],5841.262636001709,-1.7025514147399008
[27, 15],5870.933406738712,12.587835507623822
[27, 16],5882.048661497583,14.293389017501795
[27, 17],5888.211548468909,14.994325687106539
[27, 18],5882.390565562748,6.117286432567198
[27, 19],5883.846160109122,5.907430182751341
